Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Achūta,,Antarrāshṭrīya prasiddhi-prāpta upanyāsa Untouchable kā Hindī anuvāda,,,Mulk Raj Anand,"Anand, Mulk Raj",,,,,,Rājapāla eṇḍa Sanza,,,2013,,,,,,,,,,,,,,,,142,,,,,235 ₹,Hindi,,,,,,9789350641484,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 15:55:31.097007036,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350641488.01Z.jpg,
Blaika frāiḍe,,Mumbaī bama dhamākoṃ kī saccī dāstāna,,,S. Hussain Zaidi,"Zaidi, S. Hussain",,,,,,Yātrā Buksa,,,2008,,,,,On truth behind the '93 Bombay bomb blasts.,,,,,,,,,,,265,,,,,299 ₹,Hindi,,,,,,9780143104391,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 15:59:56.487931013,,,,,,,iJl2wgEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/014310439X.01Z.jpg,
Charag,,,,,Waseem Barelvi,"Barelvi, Waseem",,,,,,Manjul Publishing,,,,,,,Poetry,"वसीम बरेलवी की रचनायें खास व आम दोनों ही तरह के लोगों की ज़बान पर रहते हैं I इनकी इन्हीं रचनाओं का संकलन है चराग I आसान और आम फ़हम ज़बान का इस्तेमाल कर वसीम की शायरी सभी का दिल जीत लेती है I चराग में वसीम बरेलवी अपना जुड़ाव इस युग, माहौल और मिट्टी से भरपूर दर्शाते हैं I वह सिर्फ़ काल्पनिक दुनिया की बातें नहीं करते बल्कि अपने आस-पास से पूरी तरह बाख़बर रहते हैं और जदीद मौजूआत, अर्थात समकालीन समस्याओं और घटनाओं पर पूरी नज़र रखते हुए इन्हें अपनी शायरी का हिस्सा बनाते हैं I",,,,,,,,,,,174,,,,,195 INR,Hindi,,,,,,9789387383241,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 15:47:05.256654977,,,,,,,PhlkDwAAQBAJ,Hindi,0,0,,,
Hindī ke lokapriya gītakāra,,,,,Neeraj & Kiran Singh,Neeraj,,,,,,,,,,,,,,,,,,,,,,,,,251,,,,,150 ₹,Hindi,,,,,,9788121615150,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 15:35:08.366423010,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8121615151.01Z.jpg,
Kagaz Aur Canvas,,,,,Amrita Pritam,"Pritam, Amrita",,,,,,Rajkamal Prakashan,,1989/01/01,1989,,,,,"पंजाबी के शीर्षस्थ कवियों और कथाकारों में गणनीय अमृता प्रीतम की सृजन-प्रतिभा को नारी-सुलभ कोमलता और संवेदनशीलता के साथ-साथ मर्म्भेदिनी कला-दृष्टि का सहज वरदान प्राप्त है! उनके रचनाकार की यह विशिष्टता उन्हें एक ऐसा व्यक्तित्व प्रदान करती है जो तटस्थ भी है और आत्मीय भी! निजता की भावना से उनकी कृतियाँ सराबोर हैं! वर्ष 1980-81 के भारतीय ज्ञानपीठ पुरस्कार से सम्मानित कागज और कैनवास में अमृता जी की उत्तरकालीन प्रतिनिधि कवितायेँ संगृहित हैं! प्रेम और यौवन के धूप-छाँही रंगों में अतृप्त का रस घोलकर उन्होंने जिस उच्छल काव्य-बदिरा का आस्वाद अपने पाठकों को पहले कराया था, वह इन कविताओं तक आते-आते पर्याप्त संयमित हो गया है और सामाजिक यथार्थ के शिला-खण्डों से टकराते युग-मानव की व्यथा-कथा ही यहाँ विशेष रूप से मुखरित है! आधुनिक यन्त्र-युग की दें मनुष्य के आंतरिक सूनेपन को भी अमृता जी ने बहुत सघनता के साथ चित्रित किया है! देवनागरी लिपि में मुद्रित मूल पंजाबी कविताओं के साथ उनका हिंदी सूपंतर पाठकों को उनके मर्म तक पैठने में सहायक होगा, इस आशा के साथ प्रस्तुत है यह विशिष्ठ कृति, जिसमें अमृता जी ने भोगे हुए क्षणों को वाणी दी है!",,,,,,,,,,,155,,,,,350 INR,Hindi,,,,,,9788126704927,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 15:39:30.282811999,,,,,,,jRrSY8R4kdUC,Hindi,0,0,,,
Kalcara yakasām̐,,D̥ô. Baśīra badara-samagra,,,"Bashīr Badar, Basanta Pratāpa Siṃha","Badar, Bashīr",,,,,,Vani Prakashan,,,1999,,,,,,,,,,,,,,,,432,,,,,695 ₹,Hindi,,,,,,9788170556961,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 15:59:28.106989026,,,,,,,9VDOLOG8dQYC,Hindi,0,0,,,
Kali salvaar aur anya kahaniyan,,,,,Saʻādat Ḥasan Manṭo,"Manṭo, Saʻādat Ḥasan",,,,,,,,,2016,,,,,,,,,,,,,,,,158,,,,,185 ₹,Hindi,,,,,,9789350643822,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 15:53:54.288643002,,,,,,,t8lPAQAACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9350643820.01Z.jpg,
Kavyanjali,,,,,"Gopaldas ""Neeraj'","""Neeraj', Gopaldas",,,,,,Manjul Publishing,,2017/09/23,2017,,,,Poetry,"हिन्दी के महान कवि व गीतकार, गोपालदास सक्सेना 'नीरज' की यह पुस्तक इस  मायने में विशेष है कि उनकी संपूर्ण रचनाओं में से उन्हीं के द्वारा चुने  गए ये गीत उनके दिल के क़रीब हैं। उनके प्रिय गीतों के इस संकलन को उनके  चाहनेवाले ज़रूर सहेज कर रखना चाहेंगे। इस पुस्तक में उनकी काव्य-यात्रा के,  विभिन्न दौर के गीत समाहित हैं, जो सन् 1941 से आरंभ होकर आज तक चल रही  है। नीरज ने अपनी कृतियों के माध्यम से हिन्दी और उर्दू भेद मिटा दिया है,  इसलिए दोनों भाषाओं के पाठक उन्हें समान रूप से पढ़ते व प्यार करते हैं।  उनका काव्य अध्यात्म जितनी गहराई और मानवतावादी दृष्टिकोण से परिपूर्ण है व  उनकी शैली सहज-सरल है।",,,,,,,,,,,160,,,,,175 INR,Hindi,,,,,,9788183223904,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:04:41.627464056,,,,,,,HvE2DwAAQBAJ,Hindi,0,0,,,
K̲h̲āmośī,,,,,Gauhar Raza,"Raza, Gauhar",,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,225 ₹,Hindi,,,,,,9789386534200,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 15:42:20.610991954,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534207.01Z.jpg,
Purānī jūtiyoṃ kā korasa,,,,,Nāgārjuna,Nāgārjuna,,,,,,Vani Prakashan,,,1995,,,,,,,,,,,,,,,,168,,,,,200 ₹,Hindi,,,,,,9788170553984,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 15:36:59.239433050,,,,,,,yCXb3RUYAaYC,Hindi,0,0,,,
